WigleWifi-1.4,appRelease=2.26,model=SM-G950F,release=7.0,device=dreamlte,display=NRD90M.G950FXXU1AQJ5,board=universal8895,brand=samsung
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
10:fe:ed:74:fc:46,Alpha125,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-01 10:51:08,1,-90,32.169491346626565,34.81077184677352,30.418708757918328,4,WIFI
5a:0c:c8:0f:21:90,Bezeq Free T00C36,[ESS][BLE],2017-12-01 10:51:08,1,-92,32.169491346626565,34.81077184677352,30.418708757918328,4,WIFI
ac:f1:df:76:a0:9c,dlink-A09C,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-01 10:51:11,11,-91,32.16939849690679,34.81074036189685,30.417555185780614,4,WIFI
74:da:38:a9:24:1c,edimax_5G_A9241C,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 10:51:14,40,-82,32.16935940800852,34.81072496254775,30.408083632363006,4,WIFI
7c:b7:33:2b:c4:52,spielman,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],2017-12-01 10:51:20,1,-81,32.16935940800852,34.81072496254775,30.410277054761934,4,WIFI
c8:d7:19:da:03:16,forestisthebest,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-01 10:51:26,6,-54,32.16935940800852,34.81072496254775,30.402558717210276,6,WIFI
7c:03:4c:fe:f6:68,evanson,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 10:51:56,1,-93,32.16935940800852,34.81072496254775,30.282964951541523,6,WIFI
00:f6:63:15:58:81,KaymeraDev,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 10:53:11,1,-84,32.16935940800852,34.81072496254775,29.810774319909903,6,WIFI
00:f6:63:15:58:81,KaymeraDev,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 10:53:44,1,-78,32.16935940800852,34.81072496254775,29.548431945777384,4,WIFI
7c:b7:33:2b:c4:52,spielman,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],2017-12-01 10:53:47,1,-73,32.16935940800852,34.81072496254775,29.526404101045063,6,WIFI
7c:03:4c:fe:f6:68,evanson,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 10:54:11,1,-80,32.16935940800852,34.81072496254775,29.378351155752636,6,WIFI
c0:a0:bb:cb:59:5b,BezeqNGN_001489_2.4GHz_1,[ESS][BLE],2017-12-01 10:54:23,1,-68,32.16935940800852,34.81072496254775,29.326111975136897,4,WIFI
74:da:39:54:b8:1d,oved-main,[WPA2-PSK-CCMP][ESS],2017-12-01 10:54:41,6,-64,32.16935940800852,34.81072496254775,29.2667725415671,4,WIFI
42501_13111_7943948,Partner,UNKNOWN;il,2017-12-01 10:55:20,0,-103,32.16935940800852,34.81072496254775,29.157013241417015,4,GSM
f4:f2:6d:34:56:54,spielman,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-01 10:55:47,1,-77,32.169212309411726,34.81068174685835,28.886321206805917,6,WIFI
74:da:38:c3:0d:6b,Jamcanup,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 10:55:50,2,-87,32.16917019230133,34.8106650271149,28.810367981340118,4,WIFI
74:da:38:b6:f6:c9,Jamcandown,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 10:55:50,4,-89,32.16917019230133,34.8106650271149,28.810367981340118,4,WIFI
74:da:38:d3:bb:81,edimax_2.4G_ruty,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 10:55:56,2,-80,32.16917019230133,34.8106650271149,28.77355504306178,4,WIFI
28:80:23:f6:e0:c1,HP-Print-C1-Deskjet 4640 series,[WPA2-PSK-CCMP][ESS],2017-12-01 10:55:56,11,-86,32.16917019230133,34.8106650271149,28.77355504306178,4,WIFI
28:80:23:f6:e0:c1,HP-Print-C1-Deskjet 4640 series,[WPA2-PSK-CCMP][ESS],2017-12-01 10:56:55,11,-81,32.169012321650136,34.810619520712386,28.06850525498688,3,WIFI
f8:d1:11:b1:92:93,iFOREX,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],2017-12-01 10:56:58,6,-91,32.168881406149175,34.81057058716543,27.5643827071327,3,WIFI
cc:b2:55:e8:4c:e6,INGENEO,[WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 10:57:02,6,-91,32.16878253500298,34.81061687133246,27.49950646026102,2,WIFI
aa:6b:ad:04:c6:a8,DIRECT-a8-HP M477 LaserJet,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 10:57:02,1,-91,32.16878253500298,34.81061687133246,27.49950646026102,2,WIFI
c0:ff:d4:7b:82:30,Candan,[ESS][BLE],2017-12-01 10:57:02,1,-89,32.16878253500298,34.81061687133246,27.49950646026102,2,WIFI
ec:8c:a2:09:dd:48,LRWN,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 10:57:05,11,-91,32.168750227662805,34.81078259065756,27.14415548219039,2,WIFI
c0:ac:54:f6:ae:5e,HOTBOX111,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 10:57:11,11,-77,32.16875525343879,34.81129910090613,26.895184619901016,3,WIFI
ec:8c:a2:09:dd:48,LRWN,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 10:57:14,11,-86,32.16878953124043,34.81154567298425,26.885456221515238,3,WIFI
ec:8c:a2:09:dd:48,LRWN,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 10:57:17,11,-74,32.16883769901991,34.81174537287164,26.96056003278366,3,WIFI
74:da:38:a9:1c:df,  InnovationEndeavors,[WPA2-PSK-CCMP][ESS],2017-12-01 10:57:17,2,-88,32.16883769901991,34.81174537287164,26.96056003278366,3,WIFI
b4:ee:b4:36:dd:b9,HOTFiber-400D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],2017-12-01 10:57:17,6,-89,32.16883769901991,34.81174537287164,26.96056003278366,3,WIFI
0c:f4:d5:29:a2:9c,LRWN,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 10:57:19,36,-68,32.16889805537721,34.81183319930766,27.057519941460445,3,WIFI
e0:ce:c3:86:a7:9e,Talfamily,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],2017-12-01 10:57:19,1,-80,32.16889805537721,34.81183319930766,27.057519941460445,3,WIFI
b4:ee:b4:a7:81:5c,HOTBOX-8156,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],2017-12-01 10:57:23,1,-89,32.16909112707448,34.81193255078027,27.16529272330712,3,WIFI
42501_13111_7943940,Partner,UNKNOWN;il,2017-12-01 10:57:23,0,-105,32.16909112707448,34.81193255078027,27.16529272330712,3,GSM
16:ae:db:c1:ae:55,Fuck Off Yourself,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 10:57:26,9,-79,32.16927107246911,34.81201044802282,27.21999505256496,3,WIFI
a4:2b:b0:e0:3a:01,Fuck Off ext,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-01 10:57:26,11,-80,32.16927107246911,34.81201044802282,27.21999505256496,3,WIFI
86:2a:a8:eb:a9:60,Mheta_AP,[WPA2-PSK-CCMP][ESS],2017-12-01 10:57:26,6,-90,32.16927107246911,34.81201044802282,27.21999505256496,3,WIFI
20:0c:c8:0f:21:93,ELCHARAR_2.4,[WPA2-PSK-CCMP][WPS][ESS][BLE],2017-12-01 10:57:29,1,-90,32.16943682725201,34.81208525807686,27.286889233099085,3,WIFI
5a:0c:c8:0f:21:90,Bezeq Free T00C36,[ESS][BLE],2017-12-01 10:57:29,1,-90,32.16943682725201,34.81208525807686,27.286889233099085,3,WIFI
42501_13111_7943940,Partner,UNKNOWN;il,2017-12-01 10:57:47,0,-103,32.16957319918231,34.8130339454378,27.285150925540428,3,GSM
20:0c:c8:2b:2a:14,nina,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 10:57:50,11,-91,32.16955478439471,34.81323889640528,27.210830449251343,3,WIFI
00:30:4f:91:36:07,hilda,[WPA2-PSK-CCMP][ESS],2017-12-01 10:57:53,6,-71,32.1695720901851,34.813408321637986,27.26150168083893,3,WIFI
ec:8e:b5:05:57:19,DIRECT-29-HP OfficeJet Pro 8710,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 10:57:53,6,-91,32.1695720901851,34.813408321637986,27.26150168083893,3,WIFI
c0:ff:d4:7b:82:30,Candan,[ESS][BLE],2017-12-01 10:57:56,1,-89,32.1697212488476,34.81347187978352,27.703358675305417,3,WIFI
00:24:01:18:99:57,dlink,[WPA-PSK-TKIP][WPS][ESS],2017-12-01 10:58:02,6,-67,32.17010132675571,34.813514176763185,29.07004588283799,4,WIFI
00:21:04:e7:95:da,orange,[WEP][ESS],2017-12-01 10:58:02,1,-90,32.17010132675571,34.813514176763185,29.07004588283799,4,WIFI
62:19:8f:46:9f:bf,Bezeq Free,[ESS],2017-12-01 10:58:02,6,-94,32.17010132675571,34.813514176763185,29.07004588283799,4,WIFI
42501_13111_7943940,Partner,UNKNOWN;il,2017-12-01 10:58:02,0,-95,32.17010132675571,34.813514176763185,29.07004588283799,4,GSM
00:21:04:e7:95:da,orange,[WEP][ESS],2017-12-01 10:58:05,1,-74,32.17025406565039,34.813537076757704,29.467349061309914,4,WIFI
18:1e:78:86:03:15,HOTBOX-F028,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 10:58:08,1,-76,32.17042884309843,34.81356387819144,29.626149949895638,4,WIFI
00:78:9e:fa:6f:c3,HOTBOX-F028,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 10:58:08,1,-80,32.17042884309843,34.81356387819144,29.626149949895638,4,WIFI
42501_13111_7943948,Partner,UNKNOWN;il,2017-12-01 10:58:08,0,-103,32.17042884309843,34.81356387819144,29.626149949895638,4,GSM
c0:ac:54:f8:6c:8a,amnon,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 10:58:11,6,-85,32.17061830172761,34.813595071211296,29.523181901977164,3,WIFI
16:0c:c3:ee:27:39,Is,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-01 10:58:11,6,-88,32.17061830172761,34.813595071211296,29.523181901977164,3,WIFI
fc:75:16:2e:5a:47,My_Internet,[WPA-PSK-CCMP+TKIP][ESS],2017-12-01 10:58:11,10,-90,32.17061830172761,34.813595071211296,29.523181901977164,3,WIFI
c4:12:f5:f4:82:42,Beni,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 10:58:11,9,-91,32.17061830172761,34.813595071211296,29.523181901977164,3,WIFI
c4:12:f5:f4:82:42,Beni,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 10:58:14,9,-82,32.17081392063111,34.81363414318978,29.098105928258406,3,WIFI
c0:ac:54:f7:42:60,HOTBOX,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 10:58:14,1,-90,32.17081392063111,34.81363414318978,29.098105928258406,3,WIFI
c0:ac:54:f7:3c:c2,HOTBOX111,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 10:58:17,1,-87,32.17098714928447,34.81362985551846,28.81880764900309,3,WIFI
fc:75:16:2e:5a:47,My_Internet,[WPA-PSK-CCMP+TKIP][ESS],2017-12-01 10:58:20,10,-77,32.17106789784238,34.81350325265134,28.866614638393763,3,WIFI
04:a1:51:e0:5f:ee,MNP_HOME_2.4GHz_1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS][BLE],2017-12-01 10:58:20,6,-85,32.17106789784238,34.81350325265134,28.866614638393763,3,WIFI
00:12:2a:d2:0c:38,test012,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-01 10:58:20,1,-88,32.17106789784238,34.81350325265134,28.866614638393763,3,WIFI
d8:5d:4c:d1:4d:b0,Yotam _ work _ room,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],2017-12-01 10:58:23,9,-68,32.17107862941617,34.81330158971711,28.915995433589472,3,WIFI
90:8d:78:54:22:a2,tal,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 10:58:23,1,-87,32.17107862941617,34.81330158971711,28.915995433589472,3,WIFI
c4:e9:84:83:1a:0a,sirocco_2.4o,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 10:58:26,11,-79,32.17110086640514,34.813083395926654,28.87277115238635,3,WIFI
90:8d:78:54:22:a2,tal,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 10:58:26,1,-79,32.17110086640514,34.813083395926654,28.87277115238635,3,WIFI
a0:4f:d4:45:1f:a1,nurit,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],2017-12-01 10:58:26,1,-78,32.17110086640514,34.813083395926654,28.87277115238635,3,WIFI
14:ae:db:b7:ab:ad,044870715,[WPA2-PSK-CCMP][ESS],2017-12-01 10:58:26,6,-81,32.17110086640514,34.813083395926654,28.87277115238635,3,WIFI
90:8d:78:54:22:a1,tal2,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 10:58:26,60,-84,32.17110086640514,34.813083395926654,28.87277115238635,3,WIFI
14:cc:20:09:3c:b9,sirocco_2.4o,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 10:58:26,11,-86,32.17110086640514,34.813083395926654,28.87277115238635,3,WIFI
b0:5a:da:fa:44:76,DIRECT-75-HP DeskJet 4670 series,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 10:58:26,6,-87,32.17110086640514,34.813083395926654,28.87277115238635,3,WIFI
42501_13111_7943940,Partner,UNKNOWN;il,2017-12-01 10:58:29,0,-95,32.171111089076454,34.81293937528084,28.89854760950685,3,GSM
80:26:89:0d:4f:84,DIR-825-4f83,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 10:58:32,1,-86,32.17104344764023,34.812838021973164,29.194668220647973,3,WIFI
00:12:2a:e1:6c:4c,Oded 5Ghz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 10:58:32,48,-90,32.17104344764023,34.812838021973164,29.194668220647973,3,WIFI
00:12:2a:e1:6c:48,Oded 2.4Ghz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 10:58:38,11,-69,32.17070417266147,34.81268528377859,29.694922823032826,3,WIFI
00:12:2a:e1:6c:4c,Oded 5Ghz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 10:58:38,48,-84,32.17070417266147,34.81268528377859,29.694922823032826,3,WIFI
d4:6e:0e:3c:44:e1,SIEMENS_LivingRoom,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-01 10:58:47,1,-83,32.17028599663912,34.812613739872425,28.98665425276264,2,WIFI
e8:94:f6:e2:6e:4b,frank,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 10:58:50,6,-71,32.17026748685567,34.81278321992516,29.0136877102822,3,WIFI
84:16:f9:e4:e3:ca,TP-LINK_E3CA,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 10:58:50,9,-80,32.17026748685567,34.81278321992516,29.0136877102822,3,WIFI
70:4d:7b:0c:89:50,ter123,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-12-01 10:59:02,6,-88,32.17024204862788,34.813533118254576,29.09677084835438,3,WIFI
e8:cc:18:ac:1b:e1,Daizad,[WPA2-PSK-CCMP][ESS],2017-12-01 10:59:02,3,-90,32.17024204862788,34.813533118254576,29.09677084835438,3,WIFI
e8:cc:18:ac:1a:52,Daizad,[WPA2-PSK-CCMP][ESS],2017-12-01 10:59:05,7,-81,32.170307583918806,34.81358034712056,29.23477071711897,3,WIFI
b0:b2:8f:36:a2:b3,yotam17,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 10:59:08,10,-91,32.17050412989869,34.813608312741444,29.49532062714165,3,WIFI
c4:12:f5:f4:82:42,Beni,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 10:59:14,9,-71,32.17094894909989,34.81367243117691,29.871227188060253,3,WIFI
c0:ac:54:f7:42:60,HOTBOX,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 10:59:14,1,-84,32.17094894909989,34.81367243117691,29.871227188060253,3,WIFI
10:5a:f7:08:27:71,Baruch_2.4,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 10:59:14,6,-90,32.17094894909989,34.81367243117691,29.871227188060253,3,WIFI
f8:ab:05:e9:6d:3d,yotam17,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 10:59:20,10,-78,32.1711226542225,34.81334830357392,30.374327846195634,3,WIFI
00:26:5a:24:f4:f0,Yotam_Shir,[WPS][WEP][ESS][BLE],2017-12-01 10:59:20,8,-87,32.1711226542225,34.81334830357392,30.374327846195634,3,WIFI
cc:b2:55:67:2b:85,claire,[WPA2-PSK-CCMP][ESS],2017-12-01 10:59:32,6,-90,32.17092410916535,34.81275918581424,29.998889595076953,2,WIFI
62:b2:55:67:2b:86,Bezeq Free 672B84,[ESS],2017-12-01 10:59:32,6,-92,32.17092410916535,34.81275918581424,29.998889595076953,2,WIFI
70:4d:7b:0c:89:50,ter123,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-12-01 10:59:41,6,-83,32.170302961492325,34.81249258786661,30.932706346899515,3,WIFI
5a:ab:1b:62:0d:fd,BezeqFree,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 10:59:44,2,-85,32.17009177038523,34.8123924291015,30.961174799733378,3,WIFI
00:78:9e:fa:3b:62,geller,[ESS],2017-12-01 10:59:44,11,-90,32.17009177038523,34.8123924291015,30.961174799733378,3,WIFI
42501_13111_7943940,Partner,UNKNOWN;il,2017-12-01 10:59:44,0,-103,32.17009177038523,34.8123924291015,30.961174799733378,3,GSM
94:57:a5:4b:4f:41,DIRECT-1C-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 10:59:50,6,-85,32.16964553962474,34.812198841457004,30.62408958535301,3,WIFI
20:0c:c8:2b:2a:14,nina,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 10:59:50,11,-76,32.16964553962474,34.812198841457004,30.62408958535301,3,WIFI
00:0b:6c:4d:1b:3f,UFI_UF230_B3F,[WPA-PSK-CCMP][ESS],2017-12-01 10:59:53,6,-88,32.169423702689954,34.81210224701049,30.46032095326754,3,WIFI
00:1c:10:09:4f:bc,hot,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-12-01 10:59:53,3,-90,32.169423702689954,34.81210224701049,30.46032095326754,3,WIFI
a0:ab:1b:62:0d:fc,klaiman,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 10:59:56,2,-90,32.16921657591955,34.8119993015223,30.246080183177583,3,WIFI
00:30:4f:82:7b:30,WR,[WPA2-PSK-CCMP-preauth][ESS][BLE],2017-12-01 10:59:56,11,-89,32.16921657591955,34.8119993015223,30.246080183177583,3,WIFI
54:64:d9:5f:59:83,HOTBOX-651B,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 10:59:59,1,-77,32.169027594463216,34.81191817927795,29.88889813438273,3,WIFI
42501_13111_7943940,Partner,UNKNOWN;il,2017-12-01 10:59:59,0,-103,32.169027594463216,34.81191817927795,29.88889813438273,3,GSM
20:0c:c8:2b:2a:14,nina,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 11:00:26,11,-71,32.16956688989755,34.812206661227876,29.984707511555015,4,WIFI
74:da:38:14:4b:88,landau,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 11:00:29,11,-86,32.169817000218366,34.81230905410695,29.98143136780164,3,WIFI
0c:f4:d5:29:a2:9c,LRWN,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 11:00:32,36,-89,32.17005164614875,34.812397786519114,29.977980536112952,3,WIFI
54:64:d9:5f:59:83,HOTBOX-651B,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 11:00:32,1,-92,32.17005164614875,34.812397786519114,29.977980536112952,3,WIFI
a0:ab:1b:62:0d:fc,klaiman,[WPA2-PSK-CCMP][ESS][BLE],2017-12-01 11:00:32,2,-83,32.17005164614875,34.812397786519114,29.977980536112952,3,WIFI
42501_13111_7943940,Partner,UNKNOWN;il,2017-12-01 11:00:32,0,-103,32.17005164614875,34.812397786519114,29.977980536112952,3,GSM
