WigleWifi-1.4,appRelease=2.26,model=Lenovo PB2-690Y,release=6.0.1,device=PB2PRO,display=PB2-690Y_S200032_161214,board=msm8952,brand=Lenovo
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
90:8d:78:b6:28:f6,Talfamily2,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-12-01 11:10:37,5,-62,32.16879785,34.81168165,32,3,WIFI
c0:ff:d4:7b:82:30,Candan,[ESS],2017-12-01 11:10:40,1,-95,32.16894005,34.81185931,31,3,WIFI
e0:ce:c3:8c:c1:94,HOTBOX-C18E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 11:10:50,1,-93,32.16968439,34.8121884,31,3,WIFI
00:0b:6c:4d:1b:3f,UFI_UF230_B3F,[WPA-PSK-CCMP][ESS],2017-12-01 11:10:53,6,-91,32.16991843,34.81229315,30,3,WIFI
00:78:9e:fa:0e:db,snapper1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 11:10:53,1,-93,32.16991843,34.81229315,30,3,WIFI
00:0b:6c:4d:1b:3f,UFI_UF230_B3F,[WPA-PSK-CCMP][ESS],2017-12-01 11:10:59,6,-85,32.17035702,34.81248459,32,3,WIFI
d8:fb:5e:17:62:f5,HOTBOX-62EF,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 11:10:59,1,-80,32.17035702,34.81248459,32,3,WIFI
00:0b:6c:4d:1b:3f,UFI_UF230_B3F,[WPA-PSK-CCMP][ESS],2017-12-01 11:11:02,6,-73,32.17056857,34.81258185,32,3,WIFI
14:cc:20:76:b8:2a,Oded,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 11:11:02,11,-94,32.17056857,34.81258185,32,3,WIFI
14:cc:20:76:b8:2a,Oded,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 11:11:04,11,-72,32.17072078,34.81264811,34,3,WIFI
c0:ac:54:f5:7d:bd,HOTBOX-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-01 11:11:04,11,-89,32.17072078,34.81264811,34,3,WIFI
c0:ac:54:f5:7d:bd,HOTBOX-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-01 11:11:08,11,-72,32.1710117,34.81277801,37,3,WIFI
28:80:23:40:5f:af,HP-Print-AF-Officejet Pro 6830,[WPA2-PSK-CCMP][ESS],2017-12-01 11:11:08,6,-84,32.1710117,34.81277801,37,3,WIFI
00:1c:10:09:4f:bc,hot,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-12-01 11:11:14,3,-84,32.17146616,34.81290244,38,3,WIFI
74:da:38:b6:f3:7a,Floor 2,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 11:11:14,2,-94,32.17146616,34.81290244,38,3,WIFI
00:0b:6c:4d:1b:3f,UFI_UF230_B3F,[WPA-PSK-CCMP][ESS],2017-12-01 11:11:17,6,-87,32.17168939,34.8129304,36,3,WIFI
14:cc:20:76:b8:2a,Oded,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 11:11:20,11,-94,32.17192126,34.81295967,34,3,WIFI
00:12:2a:e1:6c:4c,Oded 5Ghz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 11:11:20,48,-87,32.17192126,34.81295967,34,3,WIFI
00:12:2a:e1:6c:48,Oded 2.4Ghz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 11:11:20,11,-94,32.17192126,34.81295967,34,3,WIFI
70:5a:0f:b2:64:cd,DIRECT-CC-HP DeskJet 4670 series,[WPA2-PSK-CCMP][ESS],2017-12-01 11:11:38,6,-94,32.17238006,34.81359923,34,3,WIFI
b0:b2:8f:01:ad:fe,Lahav,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 11:11:38,11,-88,32.17238006,34.81359923,34,3,WIFI
b0:b2:8f:01:ad:fe,Lahav,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-01 11:11:41,11,-74,32.17233383,34.81384954,37,3,WIFI
6c:b0:ce:ac:32:9b,dobry2016,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 11:11:41,1,-84,32.17233383,34.81384954,37,3,WIFI
52:b0:ce:ac:32:98,Bezeq Free GA32E3,[ESS],2017-12-01 11:11:41,1,-86,32.17233383,34.81384954,37,3,WIFI
30:e1:71:fb:1e:f7,DIRECT-F6-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-12-01 11:11:44,11,-92,32.17231097,34.81407594,39,3,WIFI
