WigleWifi-1.4,appRelease=2.26,model=SM-G950F,release=7.0,device=dreamlte,display=NRD90M.G950FXXU1AQJ5,board=universal8895,brand=samsung
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
1c:b9:c4:16:ed:38,Ariel_University,[ESS][BLE],2017-12-03 09:04:03,6,-71,32.10286049786469,35.20970867310708,707.2411959048158,3,WIFI
1c:b9:c4:14:30:38,Ariel_University,[ESS][BLE],2017-12-03 09:04:03,1,-72,32.10286049786469,35.20970867310708,707.2411959048158,3,WIFI
00:1d:aa:81:d8:3c,KCG-ADSL,[WPA2-PSK-CCMP][WPS][ESS][BLE],2017-12-03 09:04:09,3,-62,32.10278211645307,35.20974214753134,707.5329741136802,3,WIFI
1c:b9:c4:96:ee:97,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 09:04:12,36,-85,32.10275085292877,35.20975955894632,707.6527664802024,3,WIFI
1c:b9:c4:14:2c:3c,Ariel_University,[ESS][BLE],2017-12-03 09:04:15,52,-77,32.10271865750214,35.20977438790677,707.7511450557726,3,WIFI
1c:b9:c4:96:11:a7,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 09:04:18,44,-87,32.10268489619051,35.20979541943164,707.828047259109,3,WIFI
02:21:5c:af:69:82,DIRECT-IRDESKTOP-ETE41T5msTU,[WPA2-PSK-CCMP][WPS][ESS],2017-12-03 09:04:24,36,-90,32.10262449933767,35.20987440650553,707.9141706050168,3,WIFI
1c:b9:c4:16:ee:98,Ariel_University,[ESS][BLE],2017-12-03 09:04:27,6,-78,32.10260729460685,35.209894056094186,707.9376515551016,3,WIFI
1c:b9:c4:94:2c:37,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 09:04:30,52,-85,32.10262260926248,35.209892845310286,707.959321655685,2,WIFI
1c:b9:c4:14:2c:38,Ariel_University,[ESS][BLE],2017-12-03 09:04:39,6,-76,32.10274869091711,35.20982946116112,708.1143382027363,2,WIFI
00:18:25:12:72:f0,Coolnet-Hotspot,[ESS],2017-12-03 09:04:45,7,-92,32.102838751582816,35.209782211668895,708.273839019913,3,WIFI
1c:b9:c4:96:d2:87,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 09:05:15,44,-90,32.10305305270209,35.209712493355596,709.1751817280435,3,WIFI
1c:b9:c4:96:f4:77,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 09:05:34,36,-91,32.10324601363817,35.20975082065317,709.8736127263887,3,WIFI
1c:b9:c4:16:06:b8,Ariel_University,[ESS][BLE],2017-12-03 09:05:46,11,-72,32.10340621094294,35.209824043200406,710.2162712668244,3,WIFI
1c:b9:c4:15:fd:4c,Ariel_University,[ESS][BLE],2017-12-03 09:05:55,36,-83,32.10351072327457,35.20990554493647,710.4194107445186,3,WIFI
1c:b9:c4:15:ed:3c,Ariel_University,[ESS][BLE],2017-12-03 09:05:55,36,-91,32.10351072327457,35.20990554493647,710.4194107445186,3,WIFI
1c:b9:c4:95:fd:47,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 09:05:58,36,-88,32.10353904388322,35.20994639016426,710.4770498913509,3,WIFI
1c:b9:c4:16:06:b8,Ariel_University,[ESS][BLE],2017-12-03 09:06:01,11,-67,32.1035758611245,35.209972255434074,710.5313960647879,3,WIFI
1c:b9:c4:15:ed:38,Ariel_University,[ESS][BLE],2017-12-03 09:06:04,6,-87,32.10360315832744,35.210005054877556,710.5814622101553,3,WIFI
3c:52:82:ef:a4:8b,DIRECT-8A-HP DeskJet 3630 series,[WPA2-PSK-CCMP][WPS][ESS],2017-12-03 09:06:07,6,-82,32.10363047533494,35.21005058122789,710.6278805201182,3,WIFI
00:27:22:f3:bb:2b,,[ESS],2017-12-03 09:06:10,6,-87,32.1036535872341,35.21010138636458,710.6710794188068,3,WIFI
1c:b9:c4:16:1d:7c,Ariel_University,[ESS][BLE],2017-12-03 09:06:10,44,-90,32.1036535872341,35.21010138636458,710.6710794188068,3,WIFI
24:79:2a:2b:07:bc,Ariel_University,[ESS][BLE],2017-12-03 09:06:16,36,-85,32.10369861480585,35.21017541181782,710.7485234469889,3,WIFI
24:79:2a:ab:bd:87,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 09:06:19,44,-84,32.103724904733575,35.21020742379761,710.7830608193167,3,WIFI
24:79:2a:2c:5c:1c,Ariel_University,[ESS][BLE],2017-12-03 09:06:19,36,-84,32.103724904733575,35.21020742379761,710.7830608193167,3,WIFI
24:79:2a:ab:07:b7,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 09:06:19,36,-87,32.103724904733575,35.21020742379761,710.7830608193167,3,WIFI
60:e3:27:7b:e0:98,HelpDesk,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-03 09:06:19,4,-83,32.103724904733575,35.21020742379761,710.7830608193167,3,WIFI
24:79:2a:2b:bd:8c,Ariel_University,[ESS][BLE],2017-12-03 09:06:22,44,-83,32.103754328139765,35.21024296825823,710.8162814862263,3,WIFI
1c:b9:c4:96:1d:77,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 09:06:31,44,-90,32.10381009568773,35.21028362142391,710.9061260906689,3,WIFI
1c:b9:c4:96:e5:a7,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 09:06:31,36,-90,32.10381009568773,35.21028362142391,710.9061260906689,3,WIFI
24:79:2a:2b:07:b8,Ariel_University,[ESS][BLE],2017-12-03 09:06:34,11,-77,32.103804451692376,35.210254888699964,710.9347988784789,3,WIFI
24:79:2a:ac:5c:17,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 09:06:34,36,-85,32.103804451692376,35.210254888699964,710.9347988784789,3,WIFI
24:79:2a:2b:bd:88,Ariel_University,[ESS][BLE],2017-12-03 09:06:37,11,-72,32.103796488351406,35.21022896658198,710.9625734578337,3,WIFI
24:79:2a:2c:5b:d8,Ariel_University,[ESS][BLE],2017-12-03 09:06:43,1,-80,32.10376657920338,35.21014735283678,711.0143490475475,3,WIFI
1c:b9:c4:96:28:e7,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 09:06:46,36,-85,32.10374932461536,35.21009736641098,711.04240246276,3,WIFI
1c:b9:c4:16:28:ec,Ariel_University,[ESS][BLE],2017-12-03 09:06:46,36,-84,32.10374932461536,35.21009736641098,711.04240246276,3,WIFI
1c:b9:c4:15:1c:bc,Ariel_University,[ESS][BLE],2017-12-03 09:06:49,36,-84,32.10371197783737,35.21003935734618,711.0753764021061,3,WIFI
8c:0c:90:2e:e8:18,Ariel_University,[ESS],2017-12-03 09:06:55,6,-90,32.10366280622974,35.20997695154486,711.1571521241567,3,WIFI
1c:b9:c4:15:fd:48,Ariel_University,[ESS][BLE],2017-12-03 09:06:58,1,-71,32.103633107895774,35.209948179237934,711.2034653404863,3,WIFI
40:a5:ef:7a:17:f2,2.4V1,[WPA2-PSK-CCMP][WPS][ESS],2017-12-03 09:07:07,1,-93,32.103511338353215,35.20985735548095,711.3696457610175,3,WIFI
1c:b9:c4:16:f1:5c,Ariel_University,[ESS][BLE],2017-12-03 09:07:10,52,-75,32.10347765964358,35.209844645257576,711.4208310564215,3,WIFI
8c:0c:90:2e:16:88,Ariel_University,[ESS],2017-12-03 09:07:13,11,-80,32.10343949277716,35.209834157782176,711.4667892140303,3,WIFI
1c:b9:c4:96:f4:77,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 09:07:25,36,-81,32.10328866514529,35.20980399820012,711.6736975036425,3,WIFI
3c:52:82:ef:c4:3c,DIRECT-3B-HP DeskJet 3630 series,[WPA2-PSK-CCMP][WPS][ESS],2017-12-03 09:08:16,6,-67,32.10290399031027,35.20969100791368,712.2357761961763,3,WIFI
1c:b9:c4:95:ec:37,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 09:08:16,36,-78,32.10290399031027,35.20969100791368,712.2357761961763,3,WIFI
1c:b9:c4:95:3a:37,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 09:08:58,44,-80,32.10238084673325,35.21000653997084,712.1937426685497,3,WIFI
1c:b9:c4:95:1e:67,,[WPA2-PSK-CCMP][ESS][BLE],2017-12-03 09:08:58,36,-83,32.10238084673325,35.21000653997084,712.1937426685497,3,WIFI
1c:b9:c4:15:1e:6c,Ariel_University,[ESS][BLE],2017-12-03 09:08:58,36,-83,32.10238084673325,35.21000653997084,712.1937426685497,3,WIFI
40:a5:ef:7a:17:f2,2.4V1,[WPA2-PSK-CCMP][WPS][ESS],2017-12-03 09:08:58,1,-92,32.10238084673325,35.21000653997084,712.1937426685497,3,WIFI
40:a5:ef:7a:17:f2,2.4V1,[WPA2-PSK-CCMP][WPS][ESS],2017-12-03 09:09:04,1,-87,32.102316130489186,35.210036092254505,712.1190376809174,3,WIFI
1c:b9:c4:15:3d:6c,Ariel_University,[ESS][BLE],2017-12-03 09:09:21,44,-84,32.10246120400514,35.209976991172944,711.9289257491877,3,WIFI
30:e1:71:0f:a2:49,DIRECT-47-HP DeskJet 3630 series,[WPA2-PSK-CCMP][WPS][ESS],2017-12-03 09:09:37,6,-79,32.102689713395726,35.209867804165086,711.8977402734589,3,WIFI
1c:b9:c4:14:2c:3c,Ariel_University,[ESS][BLE],2017-12-03 09:09:37,52,-67,32.102689713395726,35.209867804165086,711.8977402734589,3,WIFI
2a:56:5a:9e:2e:ce,DIRECT-ce-HP M426 LaserJet,[WPA2-PSK-CCMP][WPS][ESS],2017-12-03 09:09:40,6,-77,32.10273836386316,35.209856687440386,711.9071836194796,3,WIFI
1c:b9:c4:16:06:bc,Ariel_University,[ESS][BLE],2017-12-03 09:09:46,48,-88,32.102834572431405,35.209826891474435,711.9395606658123,3,WIFI
1c:b9:c4:12:af:78,Ariel_University,[ESS][BLE],2017-12-03 09:10:00,11,-68,32.10295813415597,35.2096695193848,712.0551886871242,3,WIFI
42501_10072_470802,Partner,HSDPA;il,2017-12-03 09:10:06,0,-63,32.10297785432011,35.209664063985805,712.0865222424825,3,GSM
