WigleWifi-1.4,appRelease=2.25,model=ONEPLUS A3003,release=7.1.1,device=OnePlus3T,display=ONEPLUS A3003_28_171012,board=QC_Reference_Phone,brand=OnePlus
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
c0:56:27:a0:6c:9a,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:05,3,-87,32.16682356,34.80875457,13,4.550999641418457,WIFI
14:ae:db:3d:b1:55,EL5,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:07,48,-89,32.16685938,34.80863658,14,4.550999641418457,WIFI
ec:08:6b:38:0d:0d,RS_GUEST,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:07,44,-91,32.16685938,34.80863658,14,4.550999641418457,WIFI
ec:08:6b:38:0d:0e,RS_GUEST,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:07,12,-84,32.16685938,34.80863658,14,4.550999641418457,WIFI
08:6a:0a:37:66:66,HOTFiber-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:07,1,-89,32.16685938,34.80863658,14,4.550999641418457,WIFI
18:1e:78:86:00:63,HOTFiber-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:07,1,-90,32.16685938,34.80863658,14,4.550999641418457,WIFI
d8:fe:e3:03:c7:b1,BENY PUR,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:07,6,-91,32.16685938,34.80863658,14,4.550999641418457,WIFI
02:1d:aa:7c:8c:f8,Kadabra-Guest,[WPA-PSK-CCMP][ESS],2017-10-27 16:36:07,11,-92,32.16685938,34.80863658,14,4.550999641418457,WIFI
fa:8f:ca:93:a5:64,,[ESS],2017-10-27 16:36:07,6,-84,32.16685938,34.80863658,14,4.550999641418457,WIFI
5a:fe:e3:03:c7:b3,0506679780,[ESS],2017-10-27 16:36:07,6,-89,32.16685938,34.80863658,14,4.550999641418457,WIFI
90:8d:78:51:52:fc,brieftrace,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:09,12,-90,32.16691556,34.80848464,15,4.550999641418457,WIFI
fa:8f:ca:93:a5:64,,[ESS],2017-10-27 16:36:13,6,-78,32.16706128,34.80810497,18,4.550999641418457,WIFI
ec:08:6b:38:12:0c,Avi_PR_2.4G,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:13,12,-89,32.16706128,34.80810497,18,4.550999641418457,WIFI
30:f7:72:6e:8e:a0,HP-Print-A0-LaserJet Pro MFP,[ESS],2017-10-27 16:36:15,6,-89,32.16714559,34.80787192,19,4.550999641418457,WIFI
cc:b2:55:e8:4c:e6,INGENEO,[WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:15,6,-85,32.16714559,34.80787192,19,4.550999641418457,WIFI
00:02:6f:bb:fd:ac,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:15,1,-77,32.16714559,34.80787192,19,4.550999641418457,WIFI
d0:17:c2:60:e7:38,ASUS,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:15,3,-86,32.16714559,34.80787192,19,4.550999641418457,WIFI
5a:fe:e3:03:c7:b3,0506679780,[ESS],2017-10-27 16:36:15,6,-83,32.16714559,34.80787192,19,4.550999641418457,WIFI
a0:ab:1b:62:a7:bc,Home.,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:15,1,-80,32.16714559,34.80787192,19,4.550999641418457,WIFI
10:be:f5:42:b0:50,Home_as,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:15,9,-86,32.16714559,34.80787192,19,4.550999641418457,WIFI
42501_13111_7943939,Partner,UNKNOWN;il,2017-10-27 16:36:15,0,-113,32.16714559,34.80787192,19,4.550999641418457,GSM
c0:56:27:a0:6c:9a,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:16,3,-87,32.16718852,34.80775152,19,4.550999641418457,WIFI
14:ae:db:3d:b1:55,EL5,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:17,48,-89,32.16723596,34.80762377,20,4.550999641418457,WIFI
ec:08:6b:38:0d:0d,RS_GUEST,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:17,44,-91,32.16723596,34.80762377,20,4.550999641418457,WIFI
ec:08:6b:38:0d:0e,RS_GUEST,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:17,12,-85,32.16723596,34.80762377,20,4.550999641418457,WIFI
08:6a:0a:37:66:66,HOTFiber-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:17,1,-89,32.16723596,34.80762377,20,4.550999641418457,WIFI
18:1e:78:86:00:63,HOTFiber-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:17,1,-90,32.16723596,34.80762377,20,4.550999641418457,WIFI
d8:fe:e3:03:c7:b1,BENY PUR,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:17,6,-91,32.16723596,34.80762377,20,4.550999641418457,WIFI
02:1d:aa:7c:8c:f8,Kadabra-Guest,[WPA-PSK-CCMP][ESS],2017-10-27 16:36:17,11,-92,32.16723596,34.80762377,20,4.550999641418457,WIFI
42501_13111_496642,Partner,UNKNOWN;il,2017-10-27 16:36:17,0,-113,32.16723596,34.80762377,20,4.550999641418457,GSM
90:8d:78:51:52:fc,brieftrace,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:19,12,-90,32.16732663,34.80737383,21,4.550999641418457,WIFI
fa:8f:ca:93:a5:64,,[ESS],2017-10-27 16:36:22,6,-78,32.16747233,34.80698572,24,4.550999641418457,WIFI
ec:08:6b:38:12:0c,Avi_PR_2.4G,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:22,12,-89,32.16747233,34.80698572,24,4.550999641418457,WIFI
cc:b2:55:e8:4c:e6,INGENEO,[WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:25,6,-85,32.16759479,34.80663726,26,4.550999641418457,WIFI
d0:17:c2:60:e7:38,ASUS,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:25,3,-86,32.16759479,34.80663726,26,4.550999641418457,WIFI
5a:fe:e3:03:c7:b3,0506679780,[ESS],2017-10-27 16:36:25,6,-83,32.16759479,34.80663726,26,4.550999641418457,WIFI
a0:ab:1b:62:a7:bc,Home.,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:25,1,-80,32.16759479,34.80663726,26,4.550999641418457,WIFI
10:be:f5:42:b0:50,Home_as,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:25,9,-86,32.16759479,34.80663726,26,4.550999641418457,WIFI
80:1f:02:d7:6b:c8,bendet1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:36:25,6,-93,32.16759479,34.80663726,26,4.550999641418457,WIFI
20:0c:c8:10:c8:11,Heifes,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:25,1,-92,32.16759479,34.80663726,26,4.550999641418457,WIFI
14:ae:db:3d:b1:55,EL5,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:26,48,-89,32.16762994,34.80654255,25,4.550999641418457,WIFI
ec:08:6b:38:0d:0d,RS_GUEST,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:26,44,-91,32.16762994,34.80654255,25,4.550999641418457,WIFI
ec:08:6b:38:0d:0e,RS_GUEST,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:26,12,-85,32.16762994,34.80654255,25,4.550999641418457,WIFI
08:6a:0a:37:66:66,HOTFiber-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:26,1,-89,32.16762994,34.80654255,25,4.550999641418457,WIFI
18:1e:78:86:00:63,HOTFiber-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:26,1,-90,32.16762994,34.80654255,25,4.550999641418457,WIFI
d8:fe:e3:03:c7:b1,BENY PUR,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:26,6,-91,32.16762994,34.80654255,25,4.550999641418457,WIFI
02:1d:aa:7c:8c:f8,Kadabra-Guest,[WPA-PSK-CCMP][ESS],2017-10-27 16:36:26,11,-92,32.16762994,34.80654255,25,4.550999641418457,WIFI
42501_13111_496642,Partner,UNKNOWN;il,2017-10-27 16:36:26,0,-113,32.16762994,34.80654255,25,4.550999641418457,GSM
08:97:58:33:b7:cc,wifi in car-1794,[WPA-PSK-CCMP][WPS][ESS],2017-10-27 16:36:28,1,-80,32.16769385,34.80636139,27,4.550999641418457,WIFI
18:d6:c7:ef:1e:a4,Hazan_Home,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:28,11,-87,32.16769385,34.80636139,27,4.550999641418457,WIFI
e2:91:f5:b6:ec:a8,shor_Ext,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:28,11,-92,32.16769385,34.80636139,27,4.550999641418457,WIFI
74:da:38:a9:0c:3e,Annatel_3372,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:35,2,-78,32.16784543,34.80608258,31,4.550999641418457,WIFI
2c:5d:93:11:60:b8,P-HOME,[WPA-PSK-CCMP][ESS],2017-10-27 16:36:35,12,-86,32.16784543,34.80608258,31,4.550999641418457,WIFI
ec:08:6b:38:12:0c,Avi_PR_2.4G,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:38,12,-89,32.16792572,34.80595075,33,4.550999641418457,WIFI
14:ae:db:53:0c:2d,Home,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:43,6,-87,32.16775377,34.80585945,34,4.550999641418457,WIFI
e2:91:f5:b6:ec:a8,shor_Ext,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:45,11,-86,32.16771032,34.80598605,34,4.550999641418457,WIFI
72:0c:c8:10:c8:12,Bezeq Free D02536,[ESS],2017-10-27 16:36:45,1,-93,32.16771032,34.80598605,34,4.550999641418457,WIFI
74:da:38:a9:0c:43,Annatel_3372.5,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:46,44,-88,32.16769534,34.80607047,34,4.550999641418457,WIFI
72:0c:c8:10:c8:12,Bezeq Free D02536,[ESS],2017-10-27 16:36:48,1,-86,32.16765512,34.80624023,33,4.550999641418457,WIFI
20:0c:c8:10:c8:11,Heifes,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:48,1,-85,32.16765512,34.80624023,33,4.550999641418457,WIFI
84:26:15:eb:2d:b3,Ester_wifi,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:55,11,-92,32.16747453,34.80680415,32,4.550999641418457,WIFI
f4:6b:ef:e2:2c:1f,Casa1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:55,11,-96,32.16747453,34.80680415,32,4.550999641418457,WIFI
14:ae:db:53:0c:2d,Home,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:56,6,-87,32.16744517,34.80689796,32,4.550999641418457,WIFI
e2:91:f5:b6:ec:a8,shor_Ext,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:57,11,-86,32.1674137,34.80699792,32,4.550999641418457,WIFI
ec:08:6b:38:12:0c,Avi_PR_2.4G,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:57,12,-90,32.1674137,34.80699792,32,4.550999641418457,WIFI
74:da:38:a9:0c:3e,Annatel_3372,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:58,2,-83,32.16737717,34.80710102,32,4.550999641418457,WIFI
2c:5d:93:11:60:b8,P-HOME,[WPA-PSK-CCMP][ESS],2017-10-27 16:36:58,12,-86,32.16737717,34.80710102,32,4.550999641418457,WIFI
74:da:38:a9:0c:43,Annatel_3372.5,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:58,44,-88,32.16737717,34.80710102,32,4.550999641418457,WIFI
20:0c:c8:10:c8:11,Heifes,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:58,1,-80,32.16737717,34.80710102,32,4.550999641418457,WIFI
f4:6b:ef:e2:2c:1f,Casa1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:58,11,-89,32.16737717,34.80710102,32,4.550999641418457,WIFI
74:da:38:56:ed:e0,Barda_2,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-10-27 16:36:58,1,-80,32.16737717,34.80710102,32,4.550999641418457,WIFI
00:78:9e:fa:dc:f4,Barda,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:36:58,1,-86,32.16737717,34.80710102,32,4.550999641418457,WIFI
e4:6f:13:70:97:c4,Vexlerar,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:58,9,-87,32.16737717,34.80710102,32,4.550999641418457,WIFI
72:0c:c8:10:c8:12,Bezeq Free D02536,[ESS],2017-10-27 16:37:01,1,-85,32.16726438,34.80739771,32,4.550999641418457,WIFI
74:da:38:50:ce:4c,edimax_repeater,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:01,2,-86,32.16726438,34.80739771,32,4.550999641418457,WIFI
cc:b2:55:e8:4c:e6,INGENEO,[WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:05,6,-83,32.16713504,34.80775057,31,4.550999641418457,WIFI
30:b5:c2:bd:52:40,Rabia,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:37:05,6,-87,32.16713504,34.80775057,31,4.550999641418457,WIFI
ec:08:6b:38:0d:0e,RS_GUEST,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:05,12,-83,32.16713504,34.80775057,31,4.550999641418457,WIFI
a0:ab:1b:62:a7:bc,Home.,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:05,1,-92,32.16713504,34.80775057,31,4.550999641418457,WIFI
fc:3f:db:f1:00:fb,HP-Print-FB-Officejet Pro 8610,[ESS],2017-10-27 16:37:05,6,-88,32.16713504,34.80775057,31,4.550999641418457,WIFI
42501_13111_496642,Partner,UNKNOWN;il,2017-10-27 16:37:05,0,-113,32.16713504,34.80775057,31,4.550999641418457,GSM
84:26:15:eb:2d:b3,Ester_wifi,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:07,11,-92,32.16707845,34.80791409,31,4.550999641418457,WIFI
ec:08:6b:38:12:0c,Avi_PR_2.4G,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:37:09,12,-90,32.16702393,34.80806014,31,4.550999641418457,WIFI
20:0c:c8:10:c8:11,Heifes,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:37:10,1,-80,32.16699571,34.80813818,30,4.550999641418457,WIFI
f4:6b:ef:e2:2c:1f,Casa1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:10,11,-89,32.16699571,34.80813818,30,4.550999641418457,WIFI
74:da:38:56:ed:e0,Barda_2,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-10-27 16:37:10,1,-80,32.16699571,34.80813818,30,4.550999641418457,WIFI
00:78:9e:fa:dc:f4,Barda,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:37:10,1,-86,32.16699571,34.80813818,30,4.550999641418457,WIFI
e4:6f:13:70:97:c4,Vexlerar,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:10,9,-87,32.16699571,34.80813818,30,4.550999641418457,WIFI
cc:b2:55:e8:4c:e6,INGENEO,[WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:15,6,-77,32.16688707,34.80843574,30,4.550999641418457,WIFI
18:1e:78:86:00:63,HOTFiber-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:15,1,-74,32.16688707,34.80843574,30,4.550999641418457,WIFI
90:8d:78:51:52:fc,brieftrace,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:15,12,-82,32.16688707,34.80843574,30,4.550999641418457,WIFI
d8:fe:e3:03:c7:b1,BENY PUR,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:15,6,-89,32.16688707,34.80843574,30,4.550999641418457,WIFI
14:ae:db:3d:b1:55,EL5,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:15,48,-93,32.16688707,34.80843574,30,4.550999641418457,WIFI
c0:ff:d4:7b:82:30,Candan,[ESS],2017-10-27 16:37:15,1,-89,32.16688707,34.80843574,30,4.550999641418457,WIFI
5a:fe:e3:03:c7:b3,0506679780,[ESS],2017-10-27 16:37:15,6,-90,32.16688707,34.80843574,30,4.550999641418457,WIFI
d0:17:c2:60:e7:38,ASUS,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:37:27,3,-80,32.16675165,34.80870653,29,4.550999641418457,WIFI
02:1d:aa:7c:8c:f8,Kadabra-Guest,[WPA-PSK-CCMP][ESS],2017-10-27 16:37:27,11,-80,32.16675165,34.80870653,29,4.550999641418457,WIFI
08:97:58:33:b7:cc,wifi in car-1794,[WPA-PSK-CCMP][WPS][ESS],2017-10-27 16:37:27,1,-82,32.16675165,34.80870653,29,4.550999641418457,WIFI
94:f6:65:5b:b2:28,Efrat Networks MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:27,5,-85,32.16675165,34.80870653,29,4.550999641418457,WIFI
30:f7:72:6e:8e:a0,HP-Print-A0-LaserJet Pro MFP,[ESS],2017-10-27 16:37:27,6,-83,32.16675165,34.80870653,29,4.550999641418457,WIFI
68:94:23:24:b1:82,HP-Print-82-LaserJet 200 color,[ESS],2017-10-27 16:37:27,6,-88,32.16675165,34.80870653,29,4.550999641418457,WIFI
ec:08:6b:38:0d:0e,RS_GUEST,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:29,12,-86,32.16667554,34.80876764,29,4.550999641418457,WIFI
42501_13111_496642,Partner,UNKNOWN;il,2017-10-27 16:37:29,0,-113,32.16667554,34.80876764,29,4.550999641418457,GSM
50:68:0a:66:c8:45,Partner-4G-C845,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:34,8,-75,32.16633389,34.80863316,28,4.550999641418457,WIFI
e8:de:27:bc:8f:2e,Hacker-Ap,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:34,1,-90,32.16633389,34.80863316,28,4.550999641418457,WIFI
c0:56:27:a0:6c:9a,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:36,3,-86,32.16617675,34.80848806,28,4.550999641418457,WIFI
00:02:6f:bb:fd:ac,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:37,1,-84,32.16609074,34.80840541,28,4.550999641418457,WIFI
00:1d:aa:7c:8c:f8,Kadabra-AP,[WPA-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:37,11,-80,32.16609074,34.80840541,28,4.550999641418457,WIFI
00:02:6f:a6:f1:f3,Pitarohecht,[WEP][ESS],2017-10-27 16:37:37,1,-84,32.16609074,34.80840541,28,4.550999641418457,WIFI
42501_13111_7943939,Partner,UNKNOWN;il,2017-10-27 16:37:37,0,-113,32.16609074,34.80840541,28,4.550999641418457,GSM
f8:d1:11:b1:92:93,iFOREX,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],2017-10-27 16:37:38,13,-85,32.16601289,34.80832493,28,4.550999641418457,WIFI
90:8d:78:51:52:fc,brieftrace,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:40,12,-89,32.16585329,34.80817037,27,4.550999641418457,WIFI
94:f6:65:1b:b2:28,Guest Neetwork MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:40,5,-86,32.16585329,34.80817037,27,4.550999641418457,WIFI
d0:17:c2:60:e7:38,ASUS,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:37:42,3,-80,32.16570195,34.80802655,27,4.550999641418457,WIFI
02:1d:aa:7c:8c:f8,Kadabra-Guest,[WPA-PSK-CCMP][ESS],2017-10-27 16:37:42,11,-80,32.16570195,34.80802655,27,4.550999641418457,WIFI
08:97:58:33:b7:cc,wifi in car-1794,[WPA-PSK-CCMP][WPS][ESS],2017-10-27 16:37:42,1,-82,32.16570195,34.80802655,27,4.550999641418457,WIFI
94:f6:65:5b:b2:28,Efrat Networks MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:42,5,-85,32.16570195,34.80802655,27,4.550999641418457,WIFI
30:f7:72:6e:8e:a0,HP-Print-A0-LaserJet Pro MFP,[ESS],2017-10-27 16:37:42,6,-83,32.16570195,34.80802655,27,4.550999641418457,WIFI
68:94:23:24:b1:82,HP-Print-82-LaserJet 200 color,[ESS],2017-10-27 16:37:42,6,-88,32.16570195,34.80802655,27,4.550999641418457,WIFI
82:15:54:a8:8d:ef,AppsFlyer Guest,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:44,36,-87,32.16555062,34.80787312,26,4.550999641418457,WIFI
8a:15:54:a8:8d:ef,AppsFlyer Biz,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:44,36,-88,32.16555062,34.80787312,26,4.550999641418457,WIFI
8e:15:54:a8:8d:ef,AppsFlyer R&D,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:44,36,-88,32.16555062,34.80787312,26,4.550999641418457,WIFI
74:da:38:2e:ab:c9,KD_Office_2,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:44,5,-85,32.16555062,34.80787312,26,4.550999641418457,WIFI
ee:9f:db:7f:73:aa,rainbow,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-10-27 16:37:44,1,-81,32.16555062,34.80787312,26,4.550999641418457,WIFI
4c:e6:76:22:44:af,tzunami2,[WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:44,4,-89,32.16555062,34.80787312,26,4.550999641418457,WIFI
de:9f:db:7f:73:aa,Cloudius,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-10-27 16:37:44,1,-90,32.16555062,34.80787312,26,4.550999641418457,WIFI
4a:d9:e7:59:4a:f2,MVwireless,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:44,1,-91,32.16555062,34.80787312,26,4.550999641418457,WIFI
e0:b9:a5:10:95:6b,RTO,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:44,7,-94,32.16555062,34.80787312,26,4.550999641418457,WIFI
70:4c:a5:13:f2:f5,Glilot1,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:44,9,-95,32.16555062,34.80787312,26,4.550999641418457,WIFI
