WigleWifi-1.4,appRelease=2.25,model=SM-A520F,release=6.0.1,device=a5y17lte,display=MMB29K.A520FXXU1AQF3,board=universal7880,brand=samsung
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
0a:8d:db:6e:71:be,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:35:17,11,-82,32.1675586234778,34.8099447973073,61.7000007629395,4,WIFI
aa:6b:ad:04:c6:a8,DIRECT-a8-HP M477 LaserJet,[WPA2-PSK-CCMP][ESS][P2P],2017-10-27 16:35:17,6,-85,32.1675586234778,34.8099447973073,61.7000007629395,4,WIFI
06:8d:db:6e:71:be,,[ESS],2017-10-27 16:35:17,11,-80,32.1675586234778,34.8099447973073,61.7000007629395,4,WIFI
00:78:9e:fa:15:91,MOULY MAISON,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:35:17,1,-81,32.1675586234778,34.8099447973073,61.7000007629395,4,WIFI
50:a7:33:47:4f:a3,island-074FA0,[WPA2-PSK-CCMP][ESS],2017-10-27 16:35:17,6,-82,32.1675586234778,34.8099447973073,61.7000007629395,4,WIFI
ec:08:6b:38:0d:dd,RS_GUEST,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:35:17,13,-89,32.1675586234778,34.8099447973073,61.7000007629395,4,WIFI
78:e8:b6:69:2c:91,smartsell,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],2017-10-27 16:35:17,1,-87,32.1675586234778,34.8099447973073,61.7000007629395,4,WIFI
02:8d:db:6e:71:be,,[ESS],2017-10-27 16:35:17,11,-82,32.1675586234778,34.8099447973073,61.7000007629395,4,WIFI
ec:08:6b:38:0d:dd,RS_GUEST,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:35:23,13,-82,32.1675586234778,34.8099447973073,61.7000007629395,3.5,WIFI
0a:8d:cb:6e:71:bf,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:35:23,44,-85,32.1675586234778,34.8099447973073,61.7000007629395,3.5,WIFI
b0:aa:77:f1:3a:68,Shaked-Guest WiFi,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:35:23,11,-89,32.1675586234778,34.8099447973073,61.7000007629395,3.5,WIFI
02:8d:db:6e:71:bf,,[ESS],2017-10-27 16:35:23,1,-87,32.1675586234778,34.8099447973073,61.7000007629395,3.5,WIFI
00:f6:63:15:58:82,KaymeraGuest,[ESS][BLE],2017-10-27 16:35:23,1,-88,32.1675586234778,34.8099447973073,61.7000007629395,3.5,WIFI
0a:8d:cb:6e:71:be,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:35:29,44,-90,32.1675765188411,34.8099406063557,59.2000007629395,2.5,WIFI
02:8d:db:6e:71:6d,,[ESS],2017-10-27 16:35:29,1,-80,32.1675765188411,34.8099406063557,59.2000007629395,2.5,WIFI
06:8d:db:6e:71:bf,,[ESS],2017-10-27 16:35:29,1,-90,32.1675765188411,34.8099406063557,59.2000007629395,2.5,WIFI
00:f6:63:15:58:80,kaymeraQA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][P2P][BLE],2017-10-27 16:35:34,1,-89,32.1676037181169,34.8099287040532,50.9000015258789,2,WIFI
00:f6:63:15:58:81,KaymeraDev,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:35:34,1,-89,32.1676037181169,34.8099287040532,50.9000015258789,2,WIFI
94:f6:65:5b:b2:28,Efrat Networks MM,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:35:34,5,-90,32.1676037181169,34.8099287040532,50.9000015258789,2,WIFI
06:8d:db:6e:71:c1,,[ESS],2017-10-27 16:35:34,11,-90,32.1676037181169,34.8099287040532,50.9000015258789,2,WIFI
_6701_5730076,,UNKNOWN;il,2017-10-27 16:35:34,0,-113,32.1676037181169,34.8099287040532,50.9000015258789,2,GSM
06:8d:db:6e:71:bf,,[ESS],2017-10-27 16:35:39,1,-82,32.167478618212,34.8096843715757,44.2000007629395,2,WIFI
ec:08:6b:38:0d:dd,RS_GUEST,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:35:39,13,-74,32.167478618212,34.8096843715757,44.2000007629395,2,WIFI
14:ae:db:3d:b1:52,EL,[WPA2-PSK-CCMP][ESS],2017-10-27 16:35:39,9,-84,32.167478618212,34.8096843715757,44.2000007629395,2,WIFI
0a:8d:db:6e:71:da,888Corp,[WPA2-EAP-CCMP][ESS],2017-10-27 16:35:39,11,-89,32.167478618212,34.8096843715757,44.2000007629395,2,WIFI
f8:d1:11:b1:92:93,iFOREX,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],2017-10-27 16:35:39,13,-87,32.167478618212,34.8096843715757,44.2000007629395,2,WIFI
02:8d:db:6e:71:da,,[ESS],2017-10-27 16:35:39,11,-88,32.167478618212,34.8096843715757,44.2000007629395,2,WIFI
06:8d:db:6e:71:78,,[ESS],2017-10-27 16:35:39,1,-89,32.167478618212,34.8096843715757,44.2000007629395,2,WIFI
02:8d:db:6e:71:c1,,[ESS],2017-10-27 16:35:39,11,-89,32.167478618212,34.8096843715757,44.2000007629395,2,WIFI
74:da:38:b9:a7:bc,lavel-2_2,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:35:43,2,-87,32.1673412807286,34.8094732314348,39.7999992370605,1.5,WIFI
94:f6:65:1b:b2:28,Guest Neetwork MM,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:35:43,5,-95,32.1673412807286,34.8094732314348,39.7999992370605,1.5,WIFI
_6601_3021425,,UNKNOWN;il,2017-10-27 16:35:43,0,-113,32.1673412807286,34.8094732314348,39.7999992370605,1.5,GSM
14:ae:db:3d:b1:52,EL,[WPA2-PSK-CCMP][ESS],2017-10-27 16:35:47,9,-75,32.1671510534361,34.8091925214976,38.2999992370605,1.5,WIFI
f8:d1:11:b1:92:93,iFOREX,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],2017-10-27 16:35:47,13,-80,32.1671510534361,34.8091925214976,38.2999992370605,1.5,WIFI
74:da:38:ae:91:7b,lavel-2,[WPA2-PSK-CCMP-preauth][WPS][ESS][BLE],2017-10-27 16:35:47,2,-83,32.1671510534361,34.8091925214976,38.2999992370605,1.5,WIFI
90:8d:78:51:52:fc,brieftrace,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:35:47,12,-87,32.1671510534361,34.8091925214976,38.2999992370605,1.5,WIFI
90:6c:ac:f3:6a:69,Rainbow Medical,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:35:47,5,-91,32.1671510534361,34.8091925214976,38.2999992370605,1.5,WIFI
94:f6:65:1b:b2:28,Guest Neetwork MM,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:35:51,5,-87,32.1669723512605,34.8089787829667,35.9000015258789,1.5,WIFI
90:8d:78:51:52:fc,brieftrace,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:35:51,12,-80,32.1669723512605,34.8089787829667,35.9000015258789,1.5,WIFI
90:8d:78:51:52:fb,brieftrace5,[WPA2-PSK-CCMP+TKIP][ESS][BLE],2017-10-27 16:35:51,48,-93,32.1669723512605,34.8089787829667,35.9000015258789,1.5,WIFI
30:b5:c2:bd:55:32,CArgentina,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:35:51,2,-87,32.1669723512605,34.8089787829667,35.9000015258789,1.5,WIFI
74:da:39:b9:a7:bd,lavel-2,[WPA2-PSK-CCMP][ESS],2017-10-27 16:35:51,2,-88,32.1669723512605,34.8089787829667,35.9000015258789,1.5,WIFI
a2:6c:ac:60:6c:8b,Maxillent_Guest,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:35:51,3,-89,32.1669723512605,34.8089787829667,35.9000015258789,1.5,WIFI
00:02:6f:a6:f1:f3,Pitarohecht,[WEP][ESS],2017-10-27 16:35:51,1,-84,32.1669723512605,34.8089787829667,35.9000015258789,1.5,WIFI
d8:5d:4c:d9:9e:ee,kopel_guest,[WPS][WEP][ESS],2017-10-27 16:35:51,1,-90,32.1669723512605,34.8089787829667,35.9000015258789,1.5,WIFI
94:f6:65:5b:b2:28,Efrat Networks MM,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:35:55,5,-88,32.1668896637857,34.8088518809527,36.4000015258789,1.5,WIFI
90:8d:78:51:52:fc,brieftrace,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:35:55,12,-74,32.1668896637857,34.8088518809527,36.4000015258789,1.5,WIFI
cc:b2:55:e8:4c:e6,INGENEO,[WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:35:55,6,-82,32.1668896637857,34.8088518809527,36.4000015258789,1.5,WIFI
00:02:6f:bb:fd:ac,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],2017-10-27 16:35:55,1,-80,32.1668896637857,34.8088518809527,36.4000015258789,1.5,WIFI
00:22:b0:b2:70:3c,DMB,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:35:55,4,-88,32.1668896637857,34.8088518809527,36.4000015258789,1.5,WIFI
30:f7:72:6e:8e:a0,HP-Print-A0-LaserJet Pro MFP,[ESS],2017-10-27 16:35:55,6,-78,32.1668896637857,34.8088518809527,36.4000015258789,1.5,WIFI
c0:ff:d4:7b:82:30,Candan,[ESS][BLE],2017-10-27 16:35:55,1,-88,32.1668896637857,34.8088518809527,36.4000015258789,1.5,WIFI
14:ae:db:a3:90:15,HRZBOUTIKUE,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:35:59,11,-86,32.1668622549623,34.8088165093213,36.9000015258789,1.5,WIFI
10:fe:ed:62:9e:1a,Crestron_23,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:35:59,4,-87,32.1668622549623,34.8088165093213,36.9000015258789,1.5,WIFI
94:10:3e:a8:34:a0,CMT-ALap,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS][BLE],2017-10-27 16:36:04,36,-91,32.1668221056461,34.8087596800178,37.4000015258789,1.5,WIFI
00:1d:aa:7c:8c:f8,Kadabra-AP,[WPA-PSK-CCMP+TKIP][ESS][BLE],2017-10-27 16:36:04,11,-90,32.1668221056461,34.8087596800178,37.4000015258789,1.5,WIFI
02:1d:aa:7c:8c:f8,Kadabra-Guest,[WPA-PSK-CCMP][ESS][BLE],2017-10-27 16:36:04,11,-93,32.1668221056461,34.8087596800178,37.4000015258789,1.5,WIFI
ec:08:6b:38:0d:0d,RS_GUEST,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:36:08,44,-90,32.1668885741383,34.8085343744606,36.0999984741211,1.5,WIFI
ec:08:6b:38:0d:0e,RS_GUEST,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:36:08,12,-77,32.1668885741383,34.8085343744606,36.0999984741211,1.5,WIFI
10:fe:ed:62:9e:5c,RTI 15,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:08,5,-90,32.1668885741383,34.8085343744606,36.0999984741211,1.5,WIFI
d0:17:c2:60:e7:38,ASUS,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:08,3,-86,32.1668885741383,34.8085343744606,36.0999984741211,1.5,WIFI
18:1e:78:86:00:63,HOTFiber-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:12,1,-82,32.1670311922207,34.8081898782402,35.2999992370605,1.5,WIFI
d8:fe:e3:03:c7:b1,BENY PUR,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:12,6,-84,32.1670311922207,34.8081898782402,35.2999992370605,1.5,WIFI
00:f6:63:3a:f4:81,KaymeraDev,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:36:12,1,-85,32.1670311922207,34.8081898782402,35.2999992370605,1.5,WIFI
00:f6:63:3a:f4:80,kaymeraQA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][P2P][BLE],2017-10-27 16:36:12,1,-85,32.1670311922207,34.8081898782402,35.2999992370605,1.5,WIFI
30:e1:71:c5:17:eb,DIRECT-EA-HP OfficeJet Pro 6960,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:12,6,-89,32.1670311922207,34.8081898782402,35.2999992370605,1.5,WIFI
1c:b9:c4:4f:2f:08,DBSI,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:36:12,1,-90,32.1670311922207,34.8081898782402,35.2999992370605,1.5,WIFI
fa:8f:ca:93:a5:64,,[ESS],2017-10-27 16:36:12,6,-78,32.1670311922207,34.8081898782402,35.2999992370605,1.5,WIFI
00:f6:63:3a:f4:82,KaymeraGuest,[ESS][BLE],2017-10-27 16:36:12,1,-84,32.1670311922207,34.8081898782402,35.2999992370605,1.5,WIFI
5a:fe:e3:03:c7:b3,0506679780,[ESS],2017-10-27 16:36:12,6,-88,32.1670311922207,34.8081898782402,35.2999992370605,1.5,WIFI
_6601_3021425,,UNKNOWN;il,2017-10-27 16:36:12,0,-113,32.1670311922207,34.8081898782402,35.2999992370605,1.5,GSM
5a:fe:e3:03:c7:b3,0506679780,[ESS],2017-10-27 16:36:16,6,-82,32.1671979082748,34.8077343218029,36.0999984741211,1.5,WIFI
ec:08:6b:38:12:0c,Avi_PR_2.4G,[WPA2-PSK-CCMP][WPS][ESS][BLE],2017-10-27 16:36:16,12,-86,32.1671979082748,34.8077343218029,36.0999984741211,1.5,WIFI
30:b5:c2:bd:52:40,Rabia,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:20,6,-75,32.1673817653209,34.8072347603738,37,1.5,WIFI
a0:ab:1b:62:a7:bc,Home.,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],2017-10-27 16:36:20,2,-79,32.1673817653209,34.8072347603738,37,1.5,WIFI
c0:ac:54:f5:e9:c8,NIZZA333,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:36:20,11,-88,32.1673817653209,34.8072347603738,37,1.5,WIFI
c4:e9:84:27:0c:aa,IDO,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:20,11,-89,32.1673817653209,34.8072347603738,37,1.5,WIFI
14:ae:db:3d:b1:52,EL,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:20,9,-89,32.1673817653209,34.8072347603738,37,1.5,WIFI
fc:3f:db:f1:00:fb,HP-Print-FB-Officejet Pro 8610,[ESS],2017-10-27 16:36:20,6,-90,32.1673817653209,34.8072347603738,37,1.5,WIFI
00:78:9e:fa:dc:f4,Barda,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:36:24,1,-84,32.167559126392,34.8067280743271,38.0999984741211,1.5,WIFI
f4:6b:ef:e2:2c:1f,Casa1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:24,11,-82,32.167559126392,34.8067280743271,38.0999984741211,1.5,WIFI
c8:d3:ff:79:a3:db,DIRECT-DA-HP DeskJet 4670 series,[WPA2-PSK-CCMP][WPS][ESS][P2P],2017-10-27 16:36:24,9,-89,32.167559126392,34.8067280743271,38.0999984741211,1.5,WIFI
84:26:15:eb:2d:b3,Ester_wifi,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:36:24,11,-92,32.167559126392,34.8067280743271,38.0999984741211,1.5,WIFI
e0:ce:c3:8a:ad:63,BERTOC-HOT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],2017-10-27 16:36:24,13,-91,32.167559126392,34.8067280743271,38.0999984741211,1.5,WIFI
72:0c:c8:10:c8:12,Bezeq Free D02536,[ESS][BLE],2017-10-27 16:36:24,1,-81,32.167559126392,34.8067280743271,38.0999984741211,1.5,WIFI
_6601_3021425,,UNKNOWN;il,2017-10-27 16:36:24,0,-113,32.167559126392,34.8067280743271,38.0999984741211,1.5,GSM
f4:f2:6d:af:4b:b2,SZALON,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:36:28,12,-86,32.1677054744214,34.8063303530216,40,1.5,WIFI
80:1f:02:d7:6b:c8,bendet1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:36:28,6,-88,32.1677054744214,34.8063303530216,40,1.5,WIFI
80:1f:02:d7:6b:ca,,[ESS],2017-10-27 16:36:28,6,-86,32.1677054744214,34.8063303530216,40,1.5,WIFI
80:1f:02:d7:6b:c9,,[ESS],2017-10-27 16:36:28,6,-89,32.1677054744214,34.8063303530216,40,1.5,WIFI
08:97:58:33:b7:cc,wifi in car-1794,[WPA-PSK-CCMP][WPS][ESS],2017-10-27 16:36:32,1,-75,32.1678150678053,34.8061127588153,40,1.5,WIFI
20:0c:c8:10:c8:11,Heifes,[WPA2-PSK-CCMP][WPS][ESS][BLE],2017-10-27 16:36:32,1,-87,32.1678150678053,34.8061127588153,40,1.5,WIFI
94:57:a5:4a:f4:89,DIRECT-17-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:32,11,-88,32.1678150678053,34.8061127588153,40,1.5,WIFI
14:ae:db:3d:b1:52,EL,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:32,9,-94,32.1678150678053,34.8061127588153,40,1.5,WIFI
74:da:38:a9:0c:43,Annatel_3372.5,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:36,44,-89,32.1678889123723,34.8060431051999,40,1.5,WIFI
74:da:38:a9:0c:3e,Annatel_3372,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:36,2,-84,32.1678889123723,34.8060431051999,40,1.5,WIFI
18:d6:c7:ef:1e:a4,Hazan_Home,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:36,11,-90,32.1678889123723,34.8060431051999,40,1.5,WIFI
14:ae:db:53:0c:2d,Home,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:46,6,-86,32.1676980564371,34.8060604557395,39.0999984741211,1.5,WIFI
f4:f2:6d:ca:5d:06,EMELET,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:36:50,8,-89,32.1676084538922,34.8064271640033,38.2999992370605,1.5,WIFI
20:0c:c8:10:c8:11,Heifes,[WPA2-PSK-CCMP][WPS][ESS][BLE],2017-10-27 16:36:54,1,-81,32.1675005787984,34.8067311756313,36.2999992370605,1.5,WIFI
00:02:6f:f7:72:60,rfi,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:54,2,-88,32.1675005787984,34.8067311756313,36.2999992370605,1.5,WIFI
74:da:38:cc:d8:80,Vexlerar_2EX,[WPA2-PSK-CCMP-preauth][WPS][ESS][BLE],2017-10-27 16:36:58,9,-89,32.1673813043162,34.8070841375738,35.5999984741211,1.5,WIFI
20:0c:c8:10:c8:11,Heifes,[WPA2-PSK-CCMP][WPS][ESS][BLE],2017-10-27 16:37:06,1,-89,32.1671062940732,34.8078196495771,33.2000007629395,1,WIFI
72:0c:c8:10:c8:12,Bezeq Free D02536,[ESS][BLE],2017-10-27 16:37:06,1,-86,32.1671062940732,34.8078196495771,33.2000007629395,1,WIFI
00:78:9e:fa:dc:f4,Barda,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:37:06,1,-83,32.1671062940732,34.8078196495771,33.2000007629395,1,WIFI
00:1d:aa:34:1e:58,Efrat Networks NC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS][BLE],2017-10-27 16:37:06,11,-86,32.1671062940732,34.8078196495771,33.2000007629395,1,WIFI
_6601_3021425,,UNKNOWN;il,2017-10-27 16:37:06,0,-113,32.1671062940732,34.8078196495771,33.2000007629395,1,GSM
14:ae:db:3d:b1:55,EL5,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:14,48,-91,32.1668814076111,34.8084098193794,31,1.5,WIFI
8c:59:c3:a2:9d:69,gigi1932,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:37:14,11,-87,32.1668814076111,34.8084098193794,31,1.5,WIFI
f8:e9:03:14:72:44,071889240,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:37:14,1,-90,32.1668814076111,34.8084098193794,31,1.5,WIFI
ec:08:6b:38:0d:0d,RS_GUEST,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:37:22,44,-83,32.1667554695159,34.8086603544652,30.3999996185303,1.5,WIFI
cc:16:7e:97:1d:92,KaymeraGuest,[ESS][BLE],2017-10-27 16:37:26,1,-90,32.1667311200872,34.8087104782462,30.2000007629395,1.5,WIFI
00:02:6f:bb:fd:ac,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:34,1,-75,32.1663436247036,34.8086637910455,32.7000007629395,2.5,WIFI
00:1d:aa:7c:8c:f8,Kadabra-AP,[WPA-PSK-CCMP+TKIP][ESS][BLE],2017-10-27 16:37:34,11,-84,32.1663436247036,34.8086637910455,32.7000007629395,2.5,WIFI
02:1d:aa:7c:8c:f8,Kadabra-Guest,[WPA-PSK-CCMP][ESS][BLE],2017-10-27 16:37:34,11,-83,32.1663436247036,34.8086637910455,32.7000007629395,2.5,WIFI
94:10:3e:a8:34:9a,4G,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS][BLE],2017-10-27 16:37:38,11,-67,32.1660074265674,34.8083342984319,32.4000015258789,1.5,WIFI
70:4c:a5:1a:71:67,CMT-Guests,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:37:38,1,-84,32.1660074265674,34.8083342984319,32.4000015258789,1.5,WIFI
82:4c:a5:1a:71:67,4GT,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:37:38,1,-86,32.1660074265674,34.8083342984319,32.4000015258789,1.5,WIFI
a2:4c:a5:1a:71:67,Retention,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:37:38,1,-89,32.1660074265674,34.8083342984319,32.4000015258789,1.5,WIFI
c0:56:27:a0:6c:9a,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS][BLE],2017-10-27 16:37:38,3,-89,32.1660074265674,34.8083342984319,32.4000015258789,1.5,WIFI
_6601_3021435,,UNKNOWN;il,2017-10-27 16:37:38,0,-113,32.1660074265674,34.8083342984319,32.4000015258789,1.5,GSM
d0:17:c2:60:e7:38,ASUS,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:37:42,3,-89,32.1656896267086,34.8080268502235,31.3999996185303,1.5,WIFI
de:9f:db:7f:73:aa,Cloudius,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-10-27 16:37:42,1,-90,32.1656896267086,34.8080268502235,31.3999996185303,1.5,WIFI
00:02:6f:bc:40:60,Lishkat Hamehamnim,[WPA-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:42,3,-93,32.1656896267086,34.8080268502235,31.3999996185303,1.5,WIFI
de:9f:db:7f:73:aa,Cloudius,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-10-27 16:37:46,1,-85,32.1653613075614,34.8077171389014,29.7999992370605,1.5,WIFI
8a:15:54:a8:8d:ef,AppsFlyer Biz,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:46,36,-90,32.1653613075614,34.8077171389014,29.7999992370605,1.5,WIFI
82:15:54:a8:8d:ef,AppsFlyer Guest,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:46,36,-91,32.1653613075614,34.8077171389014,29.7999992370605,1.5,WIFI
8e:15:54:a8:8d:ef,AppsFlyer R&D,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:46,36,-91,32.1653613075614,34.8077171389014,29.7999992370605,1.5,WIFI
80:26:89:0d:5a:2c,VITEC-IL,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-10-27 16:37:46,9,-93,32.1653613075614,34.8077171389014,29.7999992370605,1.5,WIFI
4c:e6:76:22:44:af,tzunami2,[WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:46,4,-91,32.1653613075614,34.8077171389014,29.7999992370605,1.5,WIFI
94:10:3e:a8:34:9a,4G,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS][BLE],2017-10-27 16:37:50,11,-87,32.1650069626048,34.8073976207525,28.5,1.5,WIFI
14:ae:db:43:44:ad,Ganel,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:37:50,11,-90,32.1650069626048,34.8073976207525,28.5,1.5,WIFI
74:da:38:2e:ab:c9,KD_Office_2,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:50,5,-90,32.1650069626048,34.8073976207525,28.5,1.5,WIFI
c4:12:f5:08:46:40,jcr,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-10-27 16:37:50,3,-91,32.1650069626048,34.8073976207525,28.5,1.5,WIFI
