WigleWifi-1.4,appRelease=2.25,model=Lenovo PB2-690Y,release=6.0.1,device=PB2PRO,display=PB2-690Y_S200032_161214,board=msm8952,brand=Lenovo
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
00:02:6f:a6:f1:f3,Pitarohecht,[WEP][ESS],2017-10-27 16:35:49,1,-86,32.16706717,34.80912469,29,3,WIFI
00:02:6f:bb:fd:ac,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],2017-10-27 16:35:52,1,-83,32.16697095,34.80899281,29,4,WIFI
6c:b0:ce:ab:5a:a1,bacapital,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:35:52,1,-90,32.16697095,34.80899281,29,4,WIFI
14:ae:db:b3:7b:65,Bezeq2.4,[WPA2-PSK-CCMP][ESS],2017-10-27 16:35:55,6,-90,32.16690996,34.80892623,31,4,WIFI
30:f7:72:6e:8e:a0,HP-Print-A0-LaserJet Pro MFP,[ESS],2017-10-27 16:35:58,6,-78,32.16690033,34.80890703,28,4,WIFI
d0:17:c2:60:e7:38,ASUS,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:35:58,3,-84,32.16690033,34.80890703,28,4,WIFI
10:fe:ed:62:9e:1a,Crestron_23,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:35:58,4,-86,32.16690033,34.80890703,28,4,WIFI
b0:41:1d:25:5c:e3,AEH-W4A1-b0411d255ce3,[WPA2-PSK-CCMP][ESS],2017-10-27 16:35:58,7,-87,32.16690033,34.80890703,28,4,WIFI
00:02:6f:bf:86:cc,PitaroHecht,[WEP][ESS],2017-10-27 16:35:58,1,-89,32.16690033,34.80890703,28,4,WIFI
00:1d:aa:7c:8c:f8,Kadabra-AP,[WPA-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:03,11,-79,32.16686101,34.80886888,25,4,WIFI
02:1d:aa:7c:8c:f8,Kadabra-Guest,[WPA-PSK-CCMP][ESS],2017-10-27 16:36:03,11,-79,32.16686101,34.80886888,25,4,WIFI
cc:b2:55:e7:bf:ba,Hacker,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:03,6,-95,32.16686101,34.80886888,25,4,WIFI
80:1f:02:36:10:68,LeonAP,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:36:03,11,-85,32.16686101,34.80886888,25,4,WIFI
94:f6:65:5b:b2:28,Efrat Networks MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:03,5,-89,32.16686101,34.80886888,25,4,WIFI
c0:56:27:a0:6c:9a,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:03,3,-91,32.16686101,34.80886888,25,4,WIFI
94:f6:65:1b:b2:28,Guest Neetwork MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:03,5,-91,32.16686101,34.80886888,25,4,WIFI
6c:2e:85:fe:9f:bc,HOTBOX-D124,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:03,1,-91,32.16686101,34.80886888,25,4,WIFI
cc:b2:55:e8:4c:e6,INGENEO,[WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:08,6,-88,32.16689742,34.80859096,25,3,WIFI
00:1d:aa:34:1e:58,Efrat Networks NC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:08,11,-81,32.16689742,34.80859096,25,3,WIFI
08:6a:0a:37:66:66,HOTFiber-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:08,1,-91,32.16689742,34.80859096,25,3,WIFI
fa:8f:ca:93:a5:64,,[ESS],2017-10-27 16:36:08,6,-87,32.16689742,34.80859096,25,3,WIFI
d8:fe:e3:03:c7:b1,BENY PUR,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:11,6,-80,32.16698668,34.80831306,26,3,WIFI
18:1e:78:86:00:63,HOTFiber-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:11,1,-89,32.16698668,34.80831306,26,3,WIFI
00:02:6f:bb:fd:ac,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:14,1,-81,32.16710359,34.80798987,28,3,WIFI
5a:fe:e3:03:c7:b3,0506679780,[ESS],2017-10-27 16:36:14,6,-81,32.16710359,34.80798987,28,3,WIFI
c0:ff:d4:7b:82:30,Candan,[ESS],2017-10-27 16:36:14,1,-93,32.16710359,34.80798987,28,3,WIFI
c0:56:27:a0:6c:9a,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:17,3,-88,32.16722868,34.80761207,30,3,WIFI
94:f6:65:1b:b2:28,Guest Neetwork MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:17,5,-89,32.16722868,34.80761207,30,3,WIFI
d0:17:c2:60:e7:38,ASUS,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:17,3,-91,32.16722868,34.80761207,30,3,WIFI
a0:ab:1b:62:a7:bc,Home.,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:17,1,-83,32.16722868,34.80761207,30,3,WIFI
30:b5:c2:bd:52:40,Rabia,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:17,6,-86,32.16722868,34.80761207,30,3,WIFI
14:ae:db:c2:74:65,sm,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:17,6,-90,32.16722868,34.80761207,30,3,WIFI
74:da:38:0e:db:1c,NIZZA333_2EX,[WPA-PSK-TKIP][WPA2-PSK-TKIP-preauth][ESS],2017-10-27 16:36:17,11,-93,32.16722868,34.80761207,30,3,WIFI
30:b5:c2:bd:52:40,Rabia,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:20,6,-74,32.16737009,34.80723953,30,3,WIFI
c8:d3:ff:79:a3:db,DIRECT-DA-HP DeskJet 4670 series,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:20,9,-90,32.16737009,34.80723953,30,3,WIFI
20:0c:c8:10:c8:11,Heifes,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:20,1,-91,32.16737009,34.80723953,30,3,WIFI
04:a1:51:e2:7d:fe,aron,[WPS][ESS],2017-10-27 16:36:20,11,-89,32.16737009,34.80723953,30,3,WIFI
52:a1:51:e2:7d:ff,Bezeq Free,[ESS],2017-10-27 16:36:20,11,-90,32.16737009,34.80723953,30,3,WIFI
72:0c:c8:10:c8:12,Bezeq Free D02536,[ESS],2017-10-27 16:36:20,1,-93,32.16737009,34.80723953,30,3,WIFI
c0:ff:d4:7b:82:30,Candan,[ESS],2017-10-27 16:36:23,1,-90,32.16751498,34.80683618,32,3,WIFI
20:0c:c8:10:c8:11,Heifes,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:23,1,-84,32.16751498,34.80683618,32,3,WIFI
72:0c:c8:10:c8:12,Bezeq Free D02536,[ESS],2017-10-27 16:36:23,1,-80,32.16751498,34.80683618,32,3,WIFI
84:26:15:eb:2d:b3,Ester_wifi,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:23,11,-86,32.16751498,34.80683618,32,3,WIFI
f4:6b:ef:e2:2c:1f,Casa1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:23,11,-88,32.16751498,34.80683618,32,3,WIFI
94:f6:65:5b:b2:28,Efrat Networks MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:23,5,-92,32.16751498,34.80683618,32,3,WIFI
94:f6:65:1b:b2:28,Guest Neetwork MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:26,5,-91,32.1676062,34.80648761,35,3,WIFI
a0:ab:1b:62:a7:bc,Home.,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:26,1,-96,32.1676062,34.80648761,35,3,WIFI
80:1f:02:d7:6b:c8,bendet1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:36:26,6,-91,32.1676062,34.80648761,35,3,WIFI
30:b5:c2:bd:52:40,Rabia,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:29,6,-90,32.16771044,34.80621624,37,3,WIFI
08:97:58:33:b7:cc,wifi in car-1794,[WPA-PSK-CCMP][WPS][ESS],2017-10-27 16:36:29,1,-75,32.16771044,34.80621624,37,3,WIFI
f4:f2:6d:ca:5d:06,EMELET,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:36:29,8,-93,32.16771044,34.80621624,37,3,WIFI
e2:91:f5:b6:ec:a8,shor_Ext,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:32,11,-91,32.16779375,34.80608261,37,3,WIFI
c0:ff:d4:d1:e4:20,ApartmentD,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:32,6,-93,32.16779375,34.80608261,37,3,WIFI
74:da:38:a9:0c:3e,Annatel_3372,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:37,2,-85,32.16789236,34.80594706,40,3,WIFI
20:0c:c8:10:c8:11,Heifes,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:40,1,-88,32.16787943,34.80577971,41,3,WIFI
72:0c:c8:10:c8:12,Bezeq Free D02536,[ESS],2017-10-27 16:36:40,1,-91,32.16787943,34.80577971,41,3,WIFI
18:d6:c7:ef:1e:a4,Hazan_Home,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:40,11,-89,32.16787943,34.80577971,41,3,WIFI
cc:b2:55:e8:4c:e6,INGENEO,[WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:36:43,6,-91,32.16773211,34.80577425,40,3,WIFI
88:51:fb:20:6b:86,HP-Print-86-Officejet Pro 8600,[WPA2-PSK-CCMP][ESS],2017-10-27 16:36:49,11,-91,32.16760779,34.80626857,40,3,WIFI
cc:b2:55:e6:08:64,Bezeq-NGN_E60863,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-10-27 16:36:55,6,-93,32.16745405,34.8067466,38,3,WIFI
cc:b2:55:e6:08:67,Bezeq Free,[ESS],2017-10-27 16:36:55,6,-95,32.16745405,34.8067466,38,3,WIFI
72:0c:c8:10:c8:12,Bezeq Free D02536,[ESS],2017-10-27 16:36:55,1,-84,32.16745405,34.8067466,38,3,WIFI
20:0c:c8:10:c8:11,Heifes,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:36:58,1,-90,32.16738263,34.80704301,36,4,WIFI
88:51:fb:20:6b:86,HP-Print-86-Officejet Pro 8600,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:01,11,-92,32.16732484,34.8073338,31,4,WIFI
30:b5:c2:bd:52:40,Rabia,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:37:01,6,-90,32.16732484,34.8073338,31,4,WIFI
74:da:38:cc:d8:80,Vexlerar_2EX,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-10-27 16:37:01,9,-93,32.16732484,34.8073338,31,4,WIFI
a0:ab:1b:62:a7:bc,Home.,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:04,1,-90,32.1672203,34.80757898,30,4,WIFI
f4:6b:ef:e2:2c:1f,Casa1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:07,11,-90,32.16710326,34.80786315,26,4,WIFI
72:0c:c8:10:c8:12,Bezeq Free D02536,[ESS],2017-10-27 16:37:07,1,-92,32.16710326,34.80786315,26,4,WIFI
84:26:15:eb:2d:b3,Ester_wifi,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:07,11,-93,32.16710326,34.80786315,26,4,WIFI
14:ae:db:3d:b1:55,EL5,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:07,48,-88,32.16710326,34.80786315,26,4,WIFI
cc:b2:55:e8:4c:e6,INGENEO,[WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:07,6,-87,32.16710326,34.80786315,26,4,WIFI
20:0c:c8:10:c8:11,Heifes,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:37:10,1,-91,32.16701367,34.80810925,22,4,WIFI
74:da:38:50:ce:4c,edimax_repeater,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:10,2,-94,32.16701367,34.80810925,22,4,WIFI
d8:fe:e3:03:c7:b1,BENY PUR,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:10,6,-74,32.16701367,34.80810925,22,4,WIFI
30:e1:71:c5:17:eb,DIRECT-EA-HP OfficeJet Pro 6960,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:37:10,6,-84,32.16701367,34.80810925,22,4,WIFI
5a:fe:e3:03:c7:b3,0506679780,[ESS],2017-10-27 16:37:10,6,-73,32.16701367,34.80810925,22,4,WIFI
30:b5:c2:bd:52:40,Rabia,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:37:13,6,-89,32.16692966,34.80836155,15,4,WIFI
74:da:38:cc:d8:80,Vexlerar_2EX,[WPA2-PSK-CCMP-preauth][WPS][ESS],2017-10-27 16:37:13,9,-92,32.16692966,34.80836155,15,4,WIFI
f8:e9:03:0e:a1:5d,levi_1,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:13,11,-88,32.16692966,34.80836155,15,4,WIFI
f8:e9:03:14:72:44,071889240,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:13,1,-90,32.16692966,34.80836155,15,4,WIFI
fa:8f:ca:93:a5:64,,[ESS],2017-10-27 16:37:13,6,-82,32.16692966,34.80836155,15,4,WIFI
44:33:4c:1c:0f:59,Pantum-AP-1C0F59,[ESS],2017-10-27 16:37:13,11,-89,32.16692966,34.80836155,15,4,WIFI
cc:b2:55:e8:4c:e6,INGENEO,[WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:16,6,-82,32.166863,34.80849455,17,4,WIFI
14:ae:db:3d:b1:52,EL,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:16,9,-82,32.166863,34.80849455,17,4,WIFI
94:f6:65:1b:b2:28,Guest Neetwork MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:16,5,-90,32.166863,34.80849455,17,4,WIFI
94:f6:65:5b:b2:28,Efrat Networks MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:16,5,-94,32.166863,34.80849455,17,4,WIFI
68:94:23:24:b1:82,HP-Print-82-LaserJet 200 color,[ESS],2017-10-27 16:37:16,6,-92,32.166863,34.80849455,17,4,WIFI
08:97:58:33:b7:cc,wifi in car-1794,[WPA-PSK-CCMP][WPS][ESS],2017-10-27 16:37:19,1,-82,32.16680671,34.80857819,17,4,WIFI
00:f6:63:3a:f4:80,kaymeraQA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][P2P],2017-10-27 16:37:19,1,-84,32.16680671,34.80857819,17,4,WIFI
8c:59:c3:a2:9d:69,gigi1932,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:19,11,-89,32.16680671,34.80857819,17,4,WIFI
00:f6:63:3a:f4:82,KaymeraGuest,[ESS],2017-10-27 16:37:19,1,-80,32.16680671,34.80857819,17,4,WIFI
e4:d5:3d:7d:d6:a2,HP-Print-a2-LaserJet 400 color,[ESS],2017-10-27 16:37:19,6,-91,32.16680671,34.80857819,17,4,WIFI
a0:ab:1b:62:a7:bc,Home.,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:22,1,-87,32.16679377,34.8086177,16,4,WIFI
c0:56:27:a0:6c:9a,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:22,3,-90,32.16679377,34.8086177,16,4,WIFI
94:f6:65:5b:b2:28,Efrat Networks MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:22,5,-89,32.16679377,34.8086177,16,4,WIFI
d0:17:c2:60:e7:38,ASUS,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:37:22,3,-79,32.16679377,34.8086177,16,4,WIFI
00:f6:63:3a:f4:81,KaymeraDev,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:22,1,-82,32.16679377,34.8086177,16,4,WIFI
30:b5:c2:6d:c9:e0,TP-LINK_6CF1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:22,11,-93,32.16679377,34.8086177,16,4,WIFI
cc:16:7e:97:1d:90,kaymeraQA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][P2P],2017-10-27 16:37:29,1,-93,32.16671281,34.80872443,22,4,WIFI
fa:8f:ca:91:09:b4,,[ESS],2017-10-27 16:37:29,11,-90,32.16671281,34.80872443,22,4,WIFI
10:fe:ed:62:9e:5c,RTI 15,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:37:32,5,-93,32.16652877,34.80876004,24,3,WIFI
50:68:0a:66:c8:45,Partner-4G-C845,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:32,8,-85,32.16652877,34.80876004,24,3,WIFI
06:8d:db:6e:71:ab,888Free,[ESS],2017-10-27 16:37:32,1,-92,32.16652877,34.80876004,24,3,WIFI
82:4c:a5:1a:71:67,4GT,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:37:35,1,-91,32.16627842,34.80860037,25,3,WIFI
00:02:6f:bb:fd:ac,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:38,1,-85,32.16602039,34.8084001,24,4,WIFI
00:02:6f:a6:f1:f3,Pitarohecht,[WEP][ESS],2017-10-27 16:37:38,1,-92,32.16602039,34.8084001,24,4,WIFI
82:4c:a5:1a:71:67,4GT,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:37:38,1,-80,32.16602039,34.8084001,24,4,WIFI
94:10:3e:a8:34:9a,4G,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:37:38,11,-66,32.16602039,34.8084001,24,4,WIFI
92:4c:a5:1a:71:67,ID,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:37:38,1,-78,32.16602039,34.8084001,24,4,WIFI
70:4c:a5:1a:71:67,CMT-Guests,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:37:38,1,-79,32.16602039,34.8084001,24,4,WIFI
a2:4c:a5:1a:71:67,Retention,[WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:37:38,1,-79,32.16602039,34.8084001,24,4,WIFI
00:1d:aa:34:1e:58,Efrat Networks NC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:41,11,-78,32.16577658,34.80816783,24,4,WIFI
94:f6:65:1b:b2:28,Guest Neetwork MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:41,5,-86,32.16577658,34.80816783,24,4,WIFI
c0:56:27:a0:6c:9a,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:41,3,-91,32.16577658,34.80816783,24,4,WIFI
94:f6:65:5b:b2:28,Efrat Networks MM,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:41,5,-85,32.16577658,34.80816783,24,4,WIFI
08:97:58:33:b7:cc,wifi in car-1794,[WPA-PSK-CCMP][WPS][ESS],2017-10-27 16:37:41,1,-88,32.16577658,34.80816783,24,4,WIFI
00:f6:63:3a:f4:80,kaymeraQA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][P2P],2017-10-27 16:37:41,1,-90,32.16577658,34.80816783,24,4,WIFI
d0:17:c2:60:e7:38,ASUS,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:37:41,3,-85,32.16577658,34.80816783,24,4,WIFI
00:f6:63:3a:f4:82,KaymeraGuest,[ESS],2017-10-27 16:37:41,1,-92,32.16577658,34.80816783,24,4,WIFI
00:f6:63:3a:f4:81,KaymeraDev,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:41,1,-90,32.16577658,34.80816783,24,4,WIFI
30:f7:72:6e:8e:a0,HP-Print-A0-LaserJet Pro MFP,[ESS],2017-10-27 16:37:41,6,-90,32.16577658,34.80816783,24,4,WIFI
cc:b2:55:e7:bf:ba,Hacker,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:41,6,-93,32.16577658,34.80816783,24,4,WIFI
14:ae:db:b3:7b:65,Bezeq2.4,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:41,6,-90,32.16577658,34.80816783,24,4,WIFI
6c:2e:85:fe:9f:bc,HOTBOX-D124,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:41,1,-90,32.16577658,34.80816783,24,4,WIFI
4c:e6:76:22:44:af,tzunami2,[WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:41,4,-93,32.16577658,34.80816783,24,4,WIFI
cc:16:7e:97:1d:90,kaymeraQA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][P2P],2017-10-27 16:37:44,1,-93,32.16554915,34.80794021,23,4,WIFI
fa:8f:ca:91:09:b4,,[ESS],2017-10-27 16:37:44,11,-90,32.16554915,34.80794021,23,4,WIFI
14:ae:db:43:44:ad,Ganel,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:37:44,11,-92,32.16554915,34.80794021,23,4,WIFI
4e:d9:e7:59:4a:f2,MVGuest,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:44,1,-93,32.16554915,34.80794021,23,4,WIFI
08:5b:0e:5f:b0:78,HWL,[WPA-PSK-CCMP][WPA2-PSK-CCMP-preauth][ESS],2017-10-27 16:37:44,11,-93,32.16554915,34.80794021,23,4,WIFI
ee:39:c3:92:e3:6d,SETUP,[IBSS],2017-10-27 16:37:44,11,-94,32.16554915,34.80794021,23,4,WIFI
10:fe:ed:62:9e:5c,RTI 15,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:37:47,5,-93,32.16530821,34.80769442,22,4,WIFI
50:68:0a:66:c8:45,Partner-4G-C845,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:47,8,-86,32.16530821,34.80769442,22,4,WIFI
06:8d:db:6e:71:ab,888Free,[ESS],2017-10-27 16:37:47,1,-92,32.16530821,34.80769442,22,4,WIFI
14:ae:db:43:44:ad,Ganel,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:37:47,11,-87,32.16530821,34.80769442,22,4,WIFI
82:15:54:a8:8d:ef,AppsFlyer Guest,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:47,36,-88,32.16530821,34.80769442,22,4,WIFI
8e:15:54:a8:8d:ef,AppsFlyer R&D,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:47,36,-90,32.16530821,34.80769442,22,4,WIFI
de:9f:db:7f:73:aa,Cloudius,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-10-27 16:37:47,1,-86,32.16530821,34.80769442,22,4,WIFI
ee:9f:db:7f:73:aa,rainbow,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-10-27 16:37:47,1,-90,32.16530821,34.80769442,22,4,WIFI
14:ae:db:3a:6d:95,sunmotors,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:47,6,-92,32.16530821,34.80769442,22,4,WIFI
00:25:86:b0:42:ae,Off-Oz,[WEP][ESS],2017-10-27 16:37:47,6,-93,32.16530821,34.80769442,22,4,WIFI
f0:3e:90:0f:4c:b8,GINI-APPS,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:50,1,-84,32.16504704,34.80746023,19,4,WIFI
04:a1:51:13:13:37,F-Z,[WPA2-PSK-CCMP][WPS][ESS],2017-10-27 16:37:50,11,-85,32.16504704,34.80746023,19,4,WIFI
14:af:db:bd:de:12,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-10-27 16:37:50,6,-92,32.16504704,34.80746023,19,4,WIFI
80:1f:02:38:6a:b0,COMET,[WEP][ESS],2017-10-27 16:37:50,11,-90,32.16504704,34.80746023,19,4,WIFI
28:f0:76:3d:81:f8,Gil?s iMac,[ESS],2017-10-27 16:37:50,8,-94,32.16504704,34.80746023,19,4,WIFI
68:94:23:24:b1:82,HP-Print-82-LaserJet 200 color,[ESS],2017-10-27 16:37:50,6,-91,32.16504704,34.80746023,19,4,WIFI
00:f6:63:3a:f4:80,kaymeraQA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP][ESS][P2P],2017-10-27 16:37:53,1,-90,32.16476567,34.80721216,19,3,WIFI
94:10:3e:a8:34:9a,4G,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-10-27 16:37:53,11,-74,32.16476567,34.80721216,19,3,WIFI
4c:e6:76:22:44:af,tzunami2,[WPA2-PSK-CCMP+TKIP][ESS],2017-10-27 16:37:53,4,-92,32.16476567,34.80721216,19,3,WIFI
